"tweetid";"user";"date";"lang";"content"
"182971166632316928";"antoniosanz";"2012-03-23 00:25:00";"es";"Mi tercer #FF va dedicado a los interventores y apoderados q el próximo domingo realizarán una importantísima labor x el cambio en Andalucía"
"182980237888466945";"cayo_lara";"2012-03-23 01:01:02";"es";"Acto en Sevilla con calor y compromiso. Llegamos a Huelva para fin de campaña. #25MRebélate"
"182983895636119554";"ristomejide";"2012-03-23 01:15:35";"es";"""@marilink: La foto del dia: @gallir pidiéndole autógrafo a @ristomejide http://t.co/GYKid3Vo"" Menéame ahora..."
"183003413087387649";"gonzalezpons";"2012-03-23 02:33:08";"es";"Ahora sí, hasta mañana y recordad: se acerca el invierno..."
"183063968833740800";"AlejandroSanz";"2012-03-23 06:33:45";"es";"Y con esta estrategia sorprendente me despido esta noche. :)))un abrazo ;) RT @Arghe06: (cont) http://t.co/vaKkZypq"
"183069731585142784";"sevillajordi";"2012-03-23 06:56:39";"es";"La ducha escocesa en q se mueve nuestra economía (optimismo/pesimismo) puede durar mucho tiempo. Momento d dudas y signos contradictorios."
"183074051084918784";"anabelenroy_tve";"2012-03-23 07:13:49";"es";"Es el 23 marzo el Día Meteorológico Mundial, porque fue este día en 1950 cuando entró en vigor el convenio por el que se estableció la OMM"
"183087957450821632";"pacomarhuenda";"2012-03-23 08:09:05";"es";"Hoya las 09:00 horas participaré en el debate de @EspejoPublico de Antena3TV"
"183090439606370304";"davidbisbal";"2012-03-23 08:18:57";"es";"http://t.co/iBkRzDGNvideocapítulo del concierto de Veracruz, homenajeando a otro gran poeta mexicano, Agustín Lara."
"183092360593408000";"anabelenroy_tve";"2012-03-23 08:26:35";"es";"Portada QUÉ!  http://t.co/l8PEbXU2"
"183092997284560896";"anabelenroy_tve";"2012-03-23 08:29:06";"es";"Un municipio de Guerrero confirma dos muertos por el terremoto de hace 2 días http://t.co/M5qP30uq"
"183095253853675520";"AlexdelaIglesia";"2012-03-23 08:38:04";"es";"El ritual #saisoibelearmatiropun"
"183096113069432832";"davidbisbal";"2012-03-23 08:41:29";"es";"Lo mejor es que me encuentro muy bien de la voz pese a todos los viajes y la promoción tan intensa que hemos tenido, estoy muy contento."
"183097865328017408";"mariviromero";"2012-03-23 08:48:27";"es";"#Picasso sienta a #Málaga en el diván @teoleongross  http://t.co/9sHK79JO"
"183099567158468608";"anapastor_tve";"2012-03-23 08:55:13";"es";"Recomendable articulo de @juanlusanchez sobre la ley de transparencia http://t.co/a0CYTHPI"
"183105288482734080";"antoniosanz";"2012-03-23 09:17:57";"es";"Si los andaluces y andaluzas así lo quieren el 26-M habrá otra forma de gobernar en Andalucía q trabajará desde el minuto uno x esta tierra."
"183106558933209088";"antoniosanz";"2012-03-23 09:23:00";"es";"Si conseguimos la holgada mayoría que necesita el CAMBIO trabajaremos desde el minuto uno para ganar la partida al PARO y a la CRISIS."
"183116594858311681";"Buenafuente";"2012-03-23 10:02:53";"es";"Concentración !!! RT @Alfredo_Gaga: @Buenafuente Hola!! La clase de informática es un coñazo..  @MaRiia_McFly y @BrigidaBuendia"
"183132345296109570";"PalomaCervilla";"2012-03-23 11:05:28";"es";"Camino de Lagreo. Último día de campaña electoral"
"183142221846036480";"anabcrubiales";"2012-03-23 11:44:42";"es";"Este finde pasamos ya al horario de verano!!! siiii!"
"183145288922435584";"alfonsomerlos";"2012-03-23 11:56:54";"es";"Oreja pide a Rajoy que ""rompa"" con la ""secuela de la negociación"" con ETA http://t.co/RnfQo9Uy vía @libertaddigital"
"183146592356937728";"mariviromero";"2012-03-23 12:02:04";"es";"Cierre de campaña #elcambioabdaluz #malaga http://t.co/k5VkwLe6"
"183167154642878464";"DiegoMazon78";"2012-03-23 13:23:47";"es";"Mi #ff a los seis legionarios que combatieron heroicamente el 7 de marzo http://t.co/9n6ymjwM"
"183170362467557376";"davidperez";"2012-03-23 13:36:32";"es";"http://t.co/NyzgG0zh"
"183172173685456896";"Carlos_Latre";"2012-03-23 13:43:44";"es";"Feliz!! #yeswespain y #yeswespainISDIFFERENT han superado los 150.000 espectadores!! Gracias a todos!!"
"183175686314397698";"cayo_lara";"2012-03-23 13:57:41";"es";"Felipe pide ""sentido común"" a Rajoy por las reformas. Rajoy apela al sentido común para hacerlas. No perdamos el sentido. #25MRebélate"
"183179522223505409";"GLlamazares";"2012-03-23 14:12:56";"es";"Manipula el término transparencia para el ajuste y el castigo a la inversión y los servicios públicos. El gobierno interviene la política."
"183181206802808832";"marodriguezb";"2012-03-23 14:19:37";"es";"Entonces, con la Ley de transparencia ¿nos vamos a enterar de lo que cobran los sindicatos?"
"183186167141896192";"SerranoAlfonso";"2012-03-23 14:39:20";"es";"@cayo_lara has pedido perfon por quitarle derecho a voto a los paraplejicos? Desafortunado simil cuanto menos"
"183200227208081409";"antoniosanz";"2012-03-23 15:35:12";"es";"#ElCambioAndaluz Arenas planteará anticipos reintegrables a 10 ó 15 años para Ayuntamientos ""en... http://t.co/6NrD28HO @javierarenas_pp"
"183207789458493441";"periodistas21";"2012-03-23 16:05:15";"es";"El gobierno aprobará una ley de transparencia http://t.co/giTEJeM6 arrinconada en los cajones por el ejecutivo del PSOE http://t.co/yddp4pcc"
"183209167459332097";"paurubio";"2012-03-23 16:10:44";"es";"Hola London! http://t.co/H25iY7Ut"
"183223148014080000";"Carlos_Latre";"2012-03-23 17:06:17";"es";"Quien avisa no es traidor: Quedan sólo 10 funciones en madrid d #yeswespainISDIFFERENT y t lo vas a perderaa? Te espero!;)"
"183229661457813505";"mariviromero";"2012-03-23 17:32:10";"es";"#FF RT @patriestevez: @maruhuevar @JoseMacill72 @GuillermoUtrera @anaroski @mariviromero @au_auxiliadora @MSacra todos a una #votaPP oleee"
"183234937644789760";"gonzalezpons";"2012-03-23 17:53:08";"es";"En los últimos años he aprendido a leer la prensa salmón. No sé x q pienso q en sus páginas vendrá la primera señal de q la tormenta pasa."
"183236279545233409";"AlejandroSanz";"2012-03-23 17:58:28";"es";"A ver sI adivinais donde estoy. http://t.co/VWYhonIm"
"183236770253635584";"mariviromero";"2012-03-23 18:00:25";"es";"RT @namarty: @mariviromero Recordad el domingo se adelanta el reloj una hora, excepto en Andalucía que se adelanta 34 años. #elcambioandaluz"
"183241270225928192";"PilarGGranja";"2012-03-23 18:18:17";"es";"""@la_informacion: El hermano de Merah se declara ""muy orgulloso"" de los asesinatos de Toulouse http://t.co/6loFSDpq"" @Suanzes"
"183243277233954818";"mariviromero";"2012-03-23 18:26:16";"es";"La campaña de @javierarenas_pp : 6.150 kilómetros, 319 propuestas y 48 entrevistas. http://t.co/kZmvjswb vía @diario_sur"
"183243902940217344";"alfonsomerlos";"2012-03-23 18:28:45";"es";"Mañana publico en #larazóndelsábado artículo sobre el nuevo #ipad ""Nos toca morder"" ... @LARAZON_es"
"183255481421275136";"iescolar";"2012-03-23 19:14:46";"es";"Acabo de hacerme suscriptor de Mongolia, una nueva revista satírica que dará que hablar http://t.co/19ujzfGh"
"183256142183534594";"PilarGGranja";"2012-03-23 19:17:23";"es";"Es inaudito lo de la profesora pidiendo 1 minuto d silencio x el terrorista francés. Dijo q fue ""víctima"" de Sarkozy. Normal q la despidan."
"183259547178250240";"MACEMUOR";"2012-03-23 19:30:55";"es";"Y más...""@Dirigentes: Prénatal sella un acuerdo para cerrar 40 tiendas y despedir a 273 trabajadores http://t.co/HXoll72L #economia #ecofin"""
"183264660269711360";"MACEMUOR";"2012-03-23 19:51:14";"es";"?@PaquiVicente: Toxo: ""Por encima del derecho a trabajar, prevalece el derecho a la huelga"".Comunistas y socialistas de #Tw,¿Me lo explican?"
"183266966218350592";"PepeGrinan";"2012-03-23 20:00:24";"es";"Cuando la marea azul invade España, aquí tenemos la blanca y verde!!!"
"183269270606708736";"Carlos_Latre";"2012-03-23 20:09:33";"es";"Vamos a por #yeswespainISDIFFERENT !! Nos quedan solo 10 en Madrid!!"
"183281141183287296";"mariviromero";"2012-03-23 20:56:43";"es";"Comienza su intervención en el acto de cierre de campaña @javierarenas_pp . Siguelo en directo en http://t.co/OBTE5Cx2"
"183283789282279424";"mariviromero";"2012-03-23 21:07:15";"es";".@javierarenas_pp "" le vamos a ganar la partida a los mercaderes del miedo. El único miedo que he captado es el miedo a que todo siga igual"""
"183283902008410113";"javierarenas_pp";"2012-03-23 21:07:42";"es";"Ofrecemos un gobierno decente, de soluciones y que apoye el talento, que es mucho y nos sobra en #Andalucía. #votaPP"
"183321209969192960";"PepeGrinan";"2012-03-23 23:35:57";"es";"Sin vosotros no soy nada. Con la fuerza del sur, ganaremos el futuro. Nadie nos va a poner de rodillas."
"183321355205361664";"PepeGrinan";"2012-03-23 23:36:31";"es";"Si queremos, podemos! Depende de ti! Vamos a ganar las elecciones!"
"183325628517462016";"davidbisbal";"2012-03-23 23:53:30";"es";"El soundcheck de hoy lo compartiré con la prensa de México DF, gracias por  vuestra compañía."
"183337128938323968";"David_Busta";"2012-03-24 00:39:12";"es";"Mañana GIRONA!!!"
"183340527104700416";"AlexdelaIglesia";"2012-03-24 00:52:43";"es";"Cafe Berlin. Flipando con el concierto en directo. Ríete de Manhattan. http://t.co/4czNjIwf"
"183474902341398528";"gonzalezpons";"2012-03-24 09:46:40";"es";"Buen día amigos : )"
"183487276502876160";"mariviromero";"2012-03-24 10:35:50";"es";";-) RT @MayteOtero: #sumatealcambiodehora RT @elmundo: Adelante esta noche su relojes: a las 02.00 serán las 03.00 http://t.co/WsIPql37"
"183487739386273792";"mariviromero";"2012-03-24 10:37:40";"es";"Hay que ir RT @mystra74: Carlos Aires transforma el CAC Málaga en una feria sobre el deseo y la barbarie http://t.co/3OY1g5yp / @cacmalaga"
"183492999773298688";"JuanraLucas";"2012-03-24 10:58:34";"es";"El niño del avatar era más listo y despierto que el adulto que hoy le pone. Y como los de @asuntosgarrido lo hablaba todo con la Z. AdioZ :)"
"183500701735985152";"byuste";"2012-03-24 11:29:11";"es";"+ 1.000 MT @manuelerice: @ajmencia Enhorabuena a todos por #iRedes. Magnífico resumen de @jlori. Redes y Twitter, mas importantes #storify"
"183511691441602560";"PilarGGranja";"2012-03-24 12:12:51";"es";"De verdad q una mujer-florero no es inteligente? Creo conviene recapacitar sobre vuestras definiciones :)"
"183515033890848768";"iescolar";"2012-03-24 12:26:08";"es";"¿Tiene sentido la política fiscal del Gobierno?, por Ignacio Conde-Ruiz  y Juan Rubio-Ramírez http://t.co/5mOejUzX"
"183520359729991680";"PalomaCervilla";"2012-03-24 12:47:18";"es";"""Pacheco y el PSOE le chuparon la sangre a Jerez y aparecen ahora...: http://t.co/TohqiWEg vía @diariodejerez"
"183521697687801856";"julia_otero";"2012-03-24 12:52:37";"es";"¡La primera buena noticia desde que empezó la crisis! ""Miss España cierra por quiebra - http://t.co/Sfe1fkAG - """
"183524474459664384";"SSantiagosegura";"2012-03-24 13:03:39";"es";"Un cuento infantil de mi amiguete Juancho, si os gusta votar por el que es buena gentehttp://t.co/yq0UuWXf"
"183525029005369344";"javiercasqueiro";"2012-03-24 13:05:51";"es";"Sabina anima a participar en el 29-M con el canto ""a la huelga madre"". Y Serrat también. ... http://t.co/t5TLMnXs"
"183531951628619776";"ccifuentes";"2012-03-24 13:33:21";"es";"Que os parece que @Gllamazares pretenda usar sus privilegios de diputado para que a sus recomendados se les perdonen las multas?"
"183532844231045121";"David_Busta";"2012-03-24 13:36:54";"es";"Barcelona 20 grados, solecito... Que maravilla!!!"
"183578915497984000";"JuanraLucas";"2012-03-24 16:39:59";"es";"Cantando Yolanda con @jesusmarana y @juanluiscano Tarde de arte http://t.co/NV8uocGp"
"183629909128790016";"santiagocervera";"2012-03-24 20:02:37";"es";"Aquí, el protagonista de la cerveza. http://t.co/50OjLjKw"
"183640917935267841";"carloscuestaEM";"2012-03-24 20:46:21";"es";"EE.UU. no pone un duro en España http://t.co/lfGvT8ZP"
"183655709450313728";"anapastor_tve";"2012-03-24 21:45:07";"es";"Impresionante el reportaje de @informesemanal ahora mismo sobre el seguimiento a etarras..."
"183656509866123264";"mariviromero";"2012-03-24 21:48:18";"es";"Mil gracias ;-)) RT @monchomartinez1: @mariviromero @informesemanal Los mejores deseos para mañana, desde Valladolid"
"183657768669032448";"carlosdavidgf";"2012-03-24 21:53:18";"es";"Hoy en Sopuerta(Bizkaa):Un edil de Bildu amenaza a sus vecinos por ir contra el proceso -http://t.co/qbrDGMWU vía @larazon_es"
"183658683400593409";"nachodoral";"2012-03-24 21:56:56";"es";"Ya en marcha la web especial de  @giraldatv para la #ssanta12. Emisión en directo, chat, noticias… http://t.co/EDAuBZll¡Disfrútala!"
"183659393726943232";"nachodoral";"2012-03-24 21:59:46";"es";"Lista para descargar en tu móvil o tableta la aplicación oficial de@giraldatv para la #ssanta12 Gratis!!TV de servicio pco para #sevillahoy"
"183662179449450496";"FedericoQuevedo";"2012-03-24 22:10:50";"es";"@alfonsomerlos @MJFdz Perdón, Maria Jesus!!!!!"
"183664784879783936";"anabelenroy_tve";"2012-03-24 22:21:11";"es";"Victoria del Real Madrid 5-1( dos Benzema, dos Ronaldo y uno Higuaín) frente a la Real Sociedad"
"183667335301840896";"mariviromero";"2012-03-24 22:31:19";"es";"Ahora en @la1_tve (watching Amantes) http://t.co/uoP7B0fK"
"183684394081464320";"MACEMUOR";"2012-03-24 23:39:06";"es";"Hoy sábado soñemos... ""The river of dreams"" de Billy Joel. Para ti. http://t.co/IvtmtYFj"
"183684576256868352";"SSantiagosegura";"2012-03-24 23:39:50";"es";"Alguien ha visto ""Al borde del abismo""?Recomendable? O ""a olvidar""?"
"183685580599726080";"David_Busta";"2012-03-24 23:43:49";"es";"""@evalovemusic1: @David_Busta madre de dios, se me hace raro unir bustamante 30 años jaja""YA SOMOS DOS!!! jajajaja"
"183695578767687680";"David_Busta";"2012-03-25 00:23:33";"es";"GRACIAAAAAAAAAS!!!! OS AMOOOOOOOOOO!!!!"
"183795677250330624";"PaulaVazquezTV";"2012-03-25 08:01:18";"es";"Buenos dias , entoces ya son las 8?"
"183813721913700352";"sevillajordi";"2012-03-25 09:13:01";"es";"Los funcionarios d la Comisión Europea q nos visitan tanto estos días no es xq estemos vigilados sino q es algo ""rutinario"" no como antes:)"
"183831507402625026";"mariviromero";"2012-03-25 10:23:41";"es";"Y @naranjoisabel votando ;-)) http://t.co/fFOaoaAy"
"183838397570359297";"PaulaVazquezTV";"2012-03-25 10:51:04";"es";"ahora con @Ana_Torroja en Protagonistas fin de semana!!"
"183843930977218560";"GLlamazares";"2012-03-25 11:13:03";"es";"Lo único nuevo es una Delegada del Gobierno que castiga el derecho de manifestación y se burla de las iniciativas de los diputados."
"183847151460294656";"Buenafuente";"2012-03-25 11:25:51";"es";"Buen domingo tengamos"
"183859073391923201";"nachodoral";"2012-03-25 12:13:13";"es";"Discurso del Delegado de Fiestas Mayores,G.Serrano.Inicio dl Pregón #ssanta12.Directo n @giraldatv http://t.co/LclpzVeQ"
"183869676760219648";"David_Busta";"2012-03-25 12:55:21";"es";"""@maximhuerta: @David_Busta Treinta!? Bien vividos! Un abrazo fuerte estrella.""Muchas gracias querido!!!"
"183874303866048512";"Tonicanto1";"2012-03-25 13:13:44";"es";"tenemos 5 veces mas q California ""Nuestra economía no puede soportar el exceso de universidades"" http://t.co/oP4nk0xT"
"183877492724084737";"nachodoral";"2012-03-25 13:26:25";"es";"Gran Pregón d #ssanta12 el de Ignacio P.Franco.En directo en @giraldatv,en nuestra web http://t.co/KAvZwnqh y x 1a vez en lenguaje de signos"
"183880646693892096";"alfonsomerlos";"2012-03-25 13:38:57";"es";"Para los grandes defensores de la España autonómica, una gran recomendación, ""La casta autonómica"" de Gabriel Cruz y @sanmima . Libro 10!"
"183886738916253697";"morenobarber";"2012-03-25 14:03:09";"es";"¿Hay futuro para la socialdemocracia?  EL PAÍS comienza este debate con un texto de Sol Gallego-Díaz http://t.co/iU2HSpxu via @el_pais"
"183891870492000256";"SSantiagosegura";"2012-03-25 14:23:33";"es";"@David_Busta Felicidades David! Me encanto tu ultimo videoclip! (cantando las 40 a unos plastas ;)"
"183897797811126272";"David_Busta";"2012-03-25 14:47:06";"es";"""@Jandrohormig: @David_Busta Felicidades y disfruta de tu melena, otros no pudimos...""JAJAJAJA! por mucho tiempo! Gracias!!!"
"183901516711735297";"Tonicanto1";"2012-03-25 15:01:52";"es";"GEOLOGÍA | Bacterias en el Universo¿Ha llegado vida a Marte procedente de la Tierra?http://t.co/d3jGOMA9"
"183904006760972289";"SSantiagosegura";"2012-03-25 15:11:46";"es";"Quiero agradecer a todos los que me saludaron en la Disco en Alicante, al 52% de -eres un maquina!-al 34% de -nos hacemos unas pajillas-..."
"183904345270661120";"SSantiagosegura";"2012-03-25 15:13:07";"es";"... e incluso al 12% de -arrf unm auo mmg ggn-"
"183904645041754112";"Buenafuente";"2012-03-25 15:14:18";"es";"RT @Berto_Romero: Tomando un café con mi amiga Sandra / Coffee with my friend Sandra http://t.co/M9ApHKYz"
"183909027774873601";"byuste";"2012-03-25 15:31:43";"es";"La hecatombe"
"183912572796416001";"Tonicanto1";"2012-03-25 15:45:48";"es";"Durante 4 años en España: Inyección de 110.000 millones de euros a la banca http://t.co/UKD3jVMQ"
"183922997621567490";"germanyanke";"2012-03-25 16:27:14";"es";"Me ha dolido la muerte de Tabucchi como si le conociera. Bueno, leer a algunos escritores es como conocerles..."
"183927835151446019";"CarmenRiolobos";"2012-03-25 16:46:27";"es";"andaluces y asturianos van a propiciar nuevos #gobiernos populares d @javierarenas_pp @cherines_pp tan buenos como @conmdcospedal  en #CLM"
