"topicid";"tweetid";"topic"
"28195";"186807293034233856";"fútbol"
"28196";"186807293034233856";"otros"
"28197";"186816816893526017";"política"
"28199";"186817914584838145";"otros"
"28198";"186817914584838145";"política"
"28200";"186833277741568000";"entretenimiento"
"28201";"186844516765020160";"entretenimiento"
"28202";"186844516765020160";"música"
"28203";"186849845905080320";"entretenimiento"
"28205";"186851260891279360";"política"
"28204";"186851260891279360";"otros"
"28206";"186854216990605312";"política"
"28207";"186856829635133440";"política"
"28208";"186856829635133440";"economía"
"28210";"186860421112803328";"economía"
"28209";"186860421112803328";"política"
"28211";"186862446668021760";"economía"
"28212";"186862446668021760";"política"
"28213";"186863360363593728";"entretenimiento"
"28215";"186868604598366208";"otros"
"28214";"186868604598366208";"política"
"28216";"186869336978370560";"entretenimiento"
"28217";"186877920449531905";"otros"
"28218";"186878534780846080";"política"
"28219";"186878534780846080";"otros"
"28221";"186879876136042496";"política"
"28220";"186879876136042496";"literatura"
"28222";"186880853325004801";"economía"
"28223";"186885910011449344";"música"
"28224";"186885910011449344";"otros"
"28225";"186887026694561792";"fútbol"
"28226";"186888979663163392";"política"
"28227";"186890103493365760";"otros"
"28228";"186902484478988288";"entretenimiento"
"28229";"186910917534035968";"política"
"28230";"186910917534035968";"otros"
"28232";"186911877165629440";"otros"
"28231";"186911877165629440";"deportes"
"28233";"186916919021010944";"otros"
"28234";"186917831508631553";"otros"
"28235";"186931071512870915";"entretenimiento"
"28236";"186932080469475328";"entretenimiento"
"28237";"186937515377299456";"entretenimiento"
"28238";"186937607849127936";"otros"
"28239";"186937607849127936";"música"
"28240";"186947141485330432";"otros"
"28241";"186960208579411969";"economía"
"28242";"186960208579411969";"otros"
"28243";"186976207739420673";"entretenimiento"
"28244";"186981428578353152";"entretenimiento"
"28245";"186995381891104770";"otros"
"28246";"187020451053178880";"entretenimiento"
"28247";"187021040973656065";"entretenimiento"
"28249";"187036575069249536";"política"
"28248";"187036575069249536";"economía"
"28250";"187047518864015360";"entretenimiento"
"28251";"187061076410634241";"otros"
"28252";"187066895634153473";"entretenimiento"
"28254";"187074418126766080";"economía"
"28253";"187074418126766080";"política"
"28255";"187076277663055872";"política"
"28256";"187076277663055872";"economía"
"28257";"187086871174717440";"otros"
"28258";"187093711472164864";"tecnología"
"28260";"187094409484054528";"otros"
"28259";"187094409484054528";"política"
"28261";"187095940040101889";"otros"
"28262";"187095940040101889";"política"
"28263";"187100664688685056";"otros"
"28265";"187112628584333314";"economía"
"28264";"187112628584333314";"política"
"28266";"187115159960043520";"política"
"28267";"187115159960043520";"economía"
"28268";"187120009150087168";"entretenimiento"
"28269";"187122598629478400";"otros"
"28271";"187122670314323968";"economía"
"28270";"187122670314323968";"política"
"28272";"187138000176676864";"entretenimiento"
"28273";"187140952597602304";"otros"
"28274";"187152349733728257";"entretenimiento"
"28275";"187156155397701632";"tecnología"
"28278";"187170857393717248";"música"
"28277";"187170857393717248";"política"
"28276";"187170857393717248";"economía"
"28279";"187182857519767552";"entretenimiento"
"28280";"187199346805182467";"entretenimiento"
"28281";"187201498369900544";"entretenimiento"
"28283";"187215675809464321";"otros"
"28282";"187215675809464321";"entretenimiento"
"28284";"187216420646567937";"otros"
"28285";"187217354609000448";"otros"
"28286";"187222860304105473";"economía"
"28287";"187222860304105473";"política"
"28288";"187237245676302336";"otros"
"28289";"187237475494805504";"economía"
"28290";"187237475494805504";"política"
"28291";"187238987683991552";"entretenimiento"
"28292";"187240370919317504";"política"
"28293";"187240370919317504";"otros"
"28294";"187263379751186433";"entretenimiento"
"28295";"187284145695752192";"fútbol"
"28296";"187296763630198785";"otros"
"28298";"187315514622750720";"política"
"28297";"187315514622750720";"economía"
"28299";"187325228286877696";"entretenimiento"
"28300";"187370832455155712";"política"
"28301";"187372940084514816";"entretenimiento"
"28302";"187396684949618688";"música"
"28304";"187433983070572545";"otros"
"28303";"187433983070572545";"política"
"28305";"187437263205044224";"música"
"28306";"187437263205044224";"otros"
"28307";"187442907781935104";"economía"
"28309";"187450351933329408";"otros"
"28308";"187450351933329408";"política"
"28310";"187462504820129792";"entretenimiento"
"28311";"187464666098827264";"otros"
"28312";"187464666098827264";"política"
"28314";"187471923633074176";"política"
"28313";"187471923633074176";"entretenimiento"
"28315";"187475593175109632";"fútbol"
"28316";"187475593175109632";"otros"
"28317";"187476203911909376";"fútbol"
"28318";"187476203911909376";"otros"
"28320";"187482485830074368";"política"
"28319";"187482485830074368";"economía"
"28321";"187482746153738240";"economía"
"28322";"187484740276846592";"política"
"28323";"187486664648704000";"economía"
"28324";"187486664648704000";"política"
"28326";"187491409538973696";"política"
"28325";"187491409538973696";"economía"
"28327";"187492167093202944";"economía"
"28328";"187492167093202944";"política"
"28329";"187492182507261954";"política"
"28330";"187492182507261954";"entretenimiento"
"28332";"187495205795147776";"política"
"28331";"187495205795147776";"otros"
"28333";"187495516018458625";"política"
"28334";"187496365922848769";"entretenimiento"
"28335";"187504500666417152";"literatura"
"28336";"187504500666417152";"otros"
"28338";"187505290973945856";"política"
"28337";"187505290973945856";"economía"
"28339";"187523387717984256";"música"
"28340";"187523387717984256";"tecnología"
"28341";"187528104892309504";"política"
"28343";"187548703379292160";"economía"
"28342";"187548703379292160";"política"
"28344";"187549742262263809";"política"
"28345";"187549742262263809";"entretenimiento"
"28346";"187555018109489152";"entretenimiento"
"28347";"187555018109489152";"otros"
"28349";"187556804354510848";"política"
"28348";"187556804354510848";"economía"
"28350";"187557203820023808";"otros"
"28351";"187557203820023808";"política"
"28352";"187574339506417666";"otros"
"28353";"187580151184363520";"política"
"28354";"187582347120619520";"entretenimiento"
"28355";"187585081739722752";"economía"
"28356";"187585081739722752";"política"
"28357";"187587545180282882";"fútbol"
"28358";"187587750856364034";"política"
"28359";"187587750856364034";"economía"
"28361";"187591626640723968";"otros"
"28360";"187591626640723968";"literatura"
"28362";"187593027378876418";"entretenimiento"
"28366";"187598561062559744";"otros"
"28365";"187598561062559744";"política"
"28364";"187598561062559744";"entretenimiento"
"28363";"187598561062559744";"deportes"
"28367";"187602614903513089";"economía"
"28368";"187602614903513089";"política"
"28371";"187604088182161408";"otros"
"28370";"187604088182161408";"economía"
"28369";"187604088182161408";"política"
"28372";"187606282415521792";"entretenimiento"
"28373";"187606282415521792";"política"
"28374";"187608330569662467";"política"
"28375";"187608330569662467";"economía"
"28376";"187643691203166208";"otros"
"28377";"187673149301735424";"otros"
"28378";"187675224123248640";"política"
"28379";"187675224123248640";"entretenimiento"
"28380";"187706935787786240";"otros"
"28382";"187709053609324544";"música"
"28381";"187709053609324544";"otros"
"28383";"187718269724135424";"otros"
"28384";"187741482600513539";"entretenimiento"
"28385";"187753142610440193";"otros"
"28386";"187829378837782529";"otros"
"28387";"187836355403976704";"política"
"28388";"187837870655025152";"otros"
"28389";"187837951487639553";"entretenimiento"
"28390";"187838875731902464";"entretenimiento"
"28391";"187850450811367424";"música"
"28392";"187850450811367424";"entretenimiento"
"28393";"187852891753684993";"otros"
"28394";"187861094746951681";"fútbol"
"28395";"187874071445372928";"política"
"28396";"187874071445372928";"entretenimiento"
"28397";"187874198411161601";"política"
"28398";"187875305707417601";"otros"
"28399";"187904298796068864";"otros"
"28400";"187925149302005760";"otros"
"28401";"187925149302005760";"política"
"28402";"187936575982813184";"otros"
"28403";"187943654772588544";"entretenimiento"
"28404";"187943654772588544";"otros"
"28405";"187955146804838400";"economía"
"28406";"187958891647221761";"otros"
"28407";"187958891647221761";"tecnología"
"28408";"187970905153085441";"política"
"28410";"187980622373994497";"economía"
"28409";"187980622373994497";"política"
"28411";"187980682352537600";"fútbol"
"28412";"187980682352537600";"entretenimiento"
"28413";"187987640954531841";"fútbol"
"28414";"187990276994895874";"otros"
"28415";"187998992863469568";"cine"
"28416";"188007908141842432";"economía"
"28417";"188007908141842432";"política"
"28418";"188019944653471744";"música"
"28419";"188019944653471744";"otros"
"28421";"188042096710651904";"literatura"
"28420";"188042096710651904";"otros"
"28422";"188101059317731328";"entretenimiento"
"28423";"188101059317731328";"otros"
"28424";"188135159848112128";"otros"
"28425";"188135159848112128";"entretenimiento"
"28426";"188163608474165248";"otros"
"28427";"188182468698963968";"entretenimiento"
"28428";"188220819602817024";"política"
"28429";"188230550757183488";"entretenimiento"
"28430";"188232293826039809";"entretenimiento"
"28432";"188234829417029635";"otros"
"28431";"188234829417029635";"política"
"28433";"188236739037511680";"política"
"28434";"188265941308674048";"entretenimiento"
"28435";"188266278832713728";"entretenimiento"
"28436";"188269188677255170";"política"
"28437";"188284136941826048";"economía"
"28438";"188284504681611265";"otros"
"28439";"188285382738186240";"otros"
"28440";"188311154039324672";"fútbol"
"28441";"188318860485738497";"entretenimiento"
"28442";"188326444097748992";"otros"
"28443";"188326906180014080";"otros"
"28444";"188327356367241218";"otros"
"28445";"188332173382782977";"política"
"28446";"188332173382782977";"otros"
"28447";"188353591319334913";"otros"
"28448";"188353591319334913";"música"
"28449";"188358521048399873";"otros"
"28450";"188360134458744832";"otros"
"28451";"188362923503132672";"otros"
"28452";"188362923503132672";"entretenimiento"
"28454";"188387952701878272";"música"
"28453";"188387952701878272";"entretenimiento"
"28455";"188428210625716224";"otros"
"28456";"188428210625716224";"entretenimiento"
"28457";"188433092883656704";"otros"
"28458";"188433092883656704";"entretenimiento"
"28460";"188521321708265472";"entretenimiento"
"28459";"188521321708265472";"otros"
"28461";"188534567752302592";"economía"
"28462";"188534567752302592";"política"
"28463";"188537788386377728";"entretenimiento"
"28465";"188564651838156800";"fútbol"
"28464";"188564651838156800";"otros"
"28466";"188576595760517120";"entretenimiento"
"28467";"188589195403608064";"política"
"28468";"188592498011152386";"otros"
"28469";"188598189232893952";"política"
"28470";"188598189232893952";"otros"
"28471";"188629634001289216";"otros"
"28472";"188689114109972481";"otros"
"28473";"188707313719320576";"política"
"28474";"188714489493979139";"fútbol"
"28475";"188715254325325824";"fútbol"
"28476";"188715433153667072";"fútbol"
"28477";"188719165782237184";"política"
"28478";"188729684102623233";"política"
"28479";"188736626812395521";"entretenimiento"
"28480";"188736626812395521";"tecnología"
"28481";"188755006432878595";"política"
"28482";"188755006432878595";"otros"
"28483";"188760670890762242";"otros"
"28484";"188769239031742464";"cine"
"28485";"188878328906792960";"entretenimiento"
"28486";"188885245179863041";"otros"
"28489";"188888879338758144";"otros"
"28488";"188888879338758144";"entretenimiento"
"28487";"188888879338758144";"fútbol"
"28490";"188897195506941953";"otros"
"28491";"188897195506941953";"política"
